Level,Date and Time,Source,Event ID,Task Category
Information,8/27/2023 3:15:05 AM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'wcifs' (10.0, ‎2102‎-‎01‎-‎12T22:06:12.000000000Z) has successfully loaded and registered with Filter Manager."
Information,8/27/2023 3:15:05 AM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'luafv' (10.0, ‎1986‎-‎08‎-‎13T13:58:59.000000000Z) has successfully loaded and registered with Filter Manager."
Information,8/27/2023 3:15:03 AM,Microsoft-Windows-Directory-Services-SAM,16983,None,"The security account manager is now logging periodic summary events for remote clients that call legacy password change or set RPC methods.

For more information please see https://go.microsoft.com/fwlink/?linkid=2150956.
"
Information,8/27/2023 3:15:03 AM,Microsoft-Windows-Directory-Services-SAM,16977,None,"The domain is configured with the following minimum password length-related settings.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

For more information see https://go.microsoft.com/fwlink/?LinkId=2097191.
"
Information,8/27/2023 3:15:03 AM,Microsoft-Windows-Directory-Services-SAM,16962,None,"Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
For more information please see http://go.microsoft.com/fwlink/?LinkId=787651."
Information,8/27/2023 3:15:02 AM,Microsoft-Windows-Wininit,14,None,"Credential Guard configuration: 0x0, 0"
Information,8/27/2023 3:15:02 AM,Microsoft-Windows-Kernel-General,24,(11),The time zone information was refreshed with exit reason 0. Current time zone bias is 420.
Information,8/27/2023 3:15:01 AM,Microsoft-Windows-Ntfs,98,None,Volume \\?\Volume{6a08319f-b3d9-458f-bb36-be49a5ed1803} (\Device\HarddiskVolume2) is healthy.  No action is needed.
Information,8/27/2023 3:15:00 AM,Microsoft-Windows-Kernel-Power,172,(203),"Connectivity state in standby: Disconnected, Reason: NIC compliance"
Information,8/27/2023 3:15:00 AM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'npsvctrig' (10.0, ‎2025‎-‎01‎-‎05T19:41:12.000000000Z) has successfully loaded and registered with Filter Manager."
Information,8/27/2023 3:15:00 AM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'FileCrypt' (10.0, ‎2002‎-‎03‎-‎01T04:12:42.000000000Z) has successfully loaded and registered with Filter Manager."
Information,8/27/2023 3:15:00 AM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 1 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (1 state(s))

Performance state type: None
Nominal Frequency (MHz): 2994
Maximum performance percentage: 100
Minimum performance percentage: 100
Minimum throttle percentage: 100"
Information,8/27/2023 3:15:00 AM,Microsoft-Windows-Kernel-Processor-Power,55,(47),"Processor 0 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (1 state(s))

Performance state type: None
Nominal Frequency (MHz): 2994
Maximum performance percentage: 100
Minimum performance percentage: 100
Minimum throttle percentage: 100"
Information,8/27/2023 3:15:00 AM,Microsoft-Windows-Ntfs,98,None,Volume C: (\Device\HarddiskVolume4) is healthy.  No action is needed.
Information,8/27/2023 3:14:59 AM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'WdFilter' (10.0, ‎2035‎-‎12‎-‎09T05:19:01.000000000Z) has successfully loaded and registered with Filter Manager."
Information,8/27/2023 3:14:59 AM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'Wof' (10.0, ‎2023‎-‎04‎-‎22T19:17:53.000000000Z) has successfully loaded and registered with Filter Manager."
Information,8/27/2023 3:14:59 AM,Microsoft-Windows-FilterManager,6,None,"File System Filter 'FileInfo' (10.0, ‎2062‎-‎12‎-‎22T22:21:06.000000000Z) has successfully loaded and registered with Filter Manager."
Information,8/27/2023 3:14:57 AM,vmci,3,None,"The description for Event ID 3 from source vmci cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

VMCI: Using capabilities (0xc).


The message resource is present but the message was not found in the message table
"
Information,8/27/2023 3:14:55 AM,Microsoft-Windows-HAL,16,None,The iommu fault reporting has been initialized.
Information,8/27/2023 3:14:55 AM,Microsoft-Windows-Kernel-General,20,(6),"The leap second configuration has been updated.
Reason: Leap second data initialized from registry during boot
Leap seconds enabled: true
New leap second count: 0
Old leap second count: 0"
Information,8/27/2023 3:14:55 AM,Microsoft-Windows-Kernel-Boot,32,(58),The bootmgr spent 0 ms waiting for user input.
Information,8/27/2023 3:14:55 AM,Microsoft-Windows-Kernel-Boot,18,(57),There are 0x1 boot options on this system.
Information,8/27/2023 3:14:55 AM,Microsoft-Windows-Kernel-Boot,27,(33),The boot type was 0x0.
Information,8/27/2023 3:14:55 AM,Microsoft-Windows-Kernel-Boot,25,(32),The boot menu policy was 0x1.
Information,8/27/2023 3:14:55 AM,Microsoft-Windows-Kernel-Boot,238,(101),EFI time zone bias: 2047. Daylight flags: 0.
Information,8/27/2023 3:14:55 AM,Microsoft-Windows-Kernel-Boot,20,(31),The last shutdown's success status was true. The last boot's success status was true.
Information,8/27/2023 3:14:55 AM,Microsoft-Windows-Kernel-Boot,153,(62),Virtualization-based security (policies: 0) is disabled.
Information,8/27/2023 3:14:55 AM,Microsoft-Windows-Kernel-General,12,(1),The operating system started at system time ‎2023‎-‎08‎-‎27T10:14:55.500000000Z.
Information,8/27/2023 3:14:44 AM,Microsoft-Windows-Kernel-General,13,(2),The operating system is shutting down at system time ‎2023‎-‎08‎-‎27T10:14:44.201364200Z.
Information,8/27/2023 3:14:43 AM,Microsoft-Windows-Kernel-Power,109,(103),"The kernel power manager has initiated a shutdown transition.

Shutdown Reason: Kernel API"
Information,8/27/2023 3:15:04 AM,EventLog,6013,None,The system uptime is 9 seconds.
Information,8/27/2023 3:15:04 AM,EventLog,6005,None,The Event log service was started.
Information,8/27/2023 3:15:04 AM,EventLog,6009,None,Microsoft (R) Windows (R) 10.00. 19044  Multiprocessor Free.
Information,8/27/2023 3:14:42 AM,Microsoft-Windows-Dhcp-Client,50037,Service State Event,DHCPv4 client service is stopped. ShutDown Flag value is 1
Information,8/27/2023 3:14:42 AM,Microsoft-Windows-Dhcp-Client,50106,Service State Event,DHCPv4 is waiting on DHCPv6 service to stop
Information,8/27/2023 3:14:42 AM,Microsoft-Windows-DHCPv6-Client,51057,Service State Event,DHCPv6 client service stop is almost done.DHCP Context Ref count is 1
Information,8/27/2023 3:14:42 AM,Microsoft-Windows-DHCPv6-Client,51047,Service State Event,DHCPv6 client service is stopped. ShutDown Flag value is 1
Information,8/27/2023 3:14:41 AM,Microsoft-Windows-Dhcp-Client,50105,Service State Event,DHCPv4 client ProcessDHCPRequestForever received TERMINATE_EVENT
Information,8/27/2023 3:14:41 AM,Microsoft-Windows-Dhcp-Client,50104,Service State Event,DHCPv4 client received shutdown notification
Information,8/27/2023 3:14:41 AM,Microsoft-Windows-Winlogon,7002,(1102),User Logoff Notification for Customer Experience Improvement Program
Information,8/27/2023 3:14:41 AM,EventLog,6006,None,The Event log service was stopped.
Information,8/27/2023 3:14:39 AM,User32,1074,None,"The process C:\Windows\System32\RuntimeBroker.exe (GOVBETA) has initiated the restart of computer GOVBETA on behalf of user GOVBETA\Administrator for the following reason: Other (Unplanned)
 Reason Code: 0x0
 Shutdown Type: restart
 Comment: "
Information,8/27/2023 3:14:27 AM,Microsoft-Windows-FilterManager,1,None,"File System Filter 'SysmonDrv' (Version 0.0, ‎2023‎-‎06‎-‎27T02:09:58.000000000Z) unloaded successfully."
Information,8/27/2023 3:09:46 AM,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  VBoxDrv
Service File Name:  C:\WINDOWS\system32\drivers\VBoxDrv.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  "
Information,8/27/2023 3:06:53 AM,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  VBoxDrv
Service File Name:  C:\WINDOWS\system32\drivers\VBoxDrv.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  "
Information,8/27/2023 3:04:11 AM,Display,4107,None,A caller specified the SDC_FORCE_MODE_ENUMERATION flag in a call to the SetDisplayConfig() API
Information,8/27/2023 3:04:07 AM,Display,4107,None,A caller specified the SDC_FORCE_MODE_ENUMERATION flag in a call to the SetDisplayConfig() API
Information,8/27/2023 3:04:01 AM,Display,4107,None,A caller specified the SDC_FORCE_MODE_ENUMERATION flag in a call to the SetDisplayConfig() API
Information,8/27/2023 2:58:31 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:58:31 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:58:31 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:58:31 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:58:30 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:58:30 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:58:28 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:57:27 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:57:19 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:57:19 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:57:14 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:57:14 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:57:08 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:57:08 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:57:08 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:57:03 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:57:03 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:57:03 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:57:03 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:56:57 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:56:53 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:56:53 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:56:35 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:56:35 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:56:35 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:56:30 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:56:30 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:56:30 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:56:30 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:56:27 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,8/27/2023 2:56:27 AM,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
